decimalLatitude	decimalLongitude	date	language	license	modified	publisher	decimalLatitude	decimalLongitude	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	gbifID	accessRights	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	date	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks			coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
19.585443	-104.2588			CC_BY_4_0	2021-03-19T00:00:00Z		19.585443	-104.2588		20	4270	6ec5f2016020c2fa0c715e97c72d96ee	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626756		6ec5f2016020c2fa0c715e97c72d96ee	IBUNAM-CFB-1789		Efrén Moreno Arzate; Francisco Botello		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														EMA-19	3/13/08	0:00:00	73	73	2008	3	13									43			NORTH_AMERICA				MX	Jalisco	CUAUTITLAN DE GARCIA BARRAGAN		"El Tecopaxtle, (El Carrizalillo)"														grados minutos segundos								"Geoposicionador, GPS Garmin eTrex"																				1789			NotAType	Efrén Moreno Arzate						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.594Z	1121	1121	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.594Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.14_1	Jalisco	MEX.14.27_2	Cuautitlán de García Barragán			NT
29.472158	-108.978641			CC_BY_4_0	2021-03-19T00:00:00Z		29.472158	-108.978641		20	4270	adf2ec5c78c513fb09cce780edd7a25f	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626600		adf2ec5c78c513fb09cce780edd7a25f	IBUNAM-CFB-1639		Marcelo Aranda		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														MA-102	8/15/00	0:00:00	228	228	2000	8	15									79			NORTH_AMERICA				MX	Sonora	NACORI CHICO		Los Pescados														grados minutos segundos																												1639			NotAType	Marcelo Aranda						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.781Z	400.5	400.5	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.781Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.26_1	Sonora	MEX.26.42_2	Nácori Chico			NT
17.90741	-89.689961			CC_BY_4_0	2021-03-19T00:00:00Z		17.90741	-89.689961		20	4270	40524bd615a9e5690f4c72fb82379cd1	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626471		40524bd615a9e5690f4c72fb82379cd1	IBUNAM-CFB-1547		Marcelo Aranda		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														MA-10	1/31/90	0:00:00	31	31	1990	1	31									13			NORTH_AMERICA				MX	Campeche	CALAKMUL		Central Chiclera Villahermosa														grados minutos segundos																												1547			NotAType	Marcelo Aranda						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.805Z	100.5	100.5	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.805Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.1_2	Calakmul			NT
17.90741	-89.689961			CC_BY_4_0	2021-03-19T00:00:00Z		17.90741	-89.689961		20	4270	bf116a68eabef32676f0a5961ae0e800	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626467		bf116a68eabef32676f0a5961ae0e800	IBUNAM-CFB-1548		Marcelo Aranda		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														MA-11	1/31/90	0:00:00	31	31	1990	1	31									13			NORTH_AMERICA				MX	Campeche	CALAKMUL		Central Chiclera Villahermosa														grados minutos segundos																												1548			NotAType	Marcelo Aranda						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.866Z	100.5	100.5	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.866Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.1_2	Calakmul			NT
17.90741	-89.689961			CC_BY_4_0	2021-03-19T00:00:00Z		17.90741	-89.689961		20	4270	5642d41d388d880170c89e477020dafb	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626466		5642d41d388d880170c89e477020dafb	IBUNAM-CFB-1542		Marcelo Aranda		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														MA-5	9/13/89	0:00:00	256	256	1989	9	13									13			NORTH_AMERICA				MX	Campeche	CALAKMUL		Central Chiclera Villahermosa														grados minutos segundos																												1542			NotAType	Marcelo Aranda						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.884Z	100.5	100.5	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.884Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.1_2	Calakmul			NT
17.90741	-89.689961			CC_BY_4_0	2021-03-19T00:00:00Z		17.90741	-89.689961		20	4270	98788b562853e8255ae8a74d493d1782	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626463		98788b562853e8255ae8a74d493d1782	IBUNAM-CFB-1545		Marcelo Aranda		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														MA-8	10/1/89	0:00:00	274	274	1989	10	1									13			NORTH_AMERICA				MX	Campeche	CALAKMUL		Central Chiclera Villahermosa														grados minutos segundos																												1545			NotAType	Marcelo Aranda						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.742Z	100.5	100.5	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.742Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.1_2	Calakmul			NT
17.90741	-89.689961			CC_BY_4_0	2021-03-19T00:00:00Z		17.90741	-89.689961		20	4270	c8b7497f2096feaa1bb83e54c2918cb3	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626460		c8b7497f2096feaa1bb83e54c2918cb3	IBUNAM-CFB-1541		Marcelo Aranda		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														MA-4	9/13/89	0:00:00	256	256	1989	9	13									13			NORTH_AMERICA				MX	Campeche	CALAKMUL		Central Chiclera Villahermosa														grados minutos segundos																												1541			NotAType	Marcelo Aranda						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.660Z	100.5	100.5	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.660Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.1_2	Calakmul			NT
17.90741	-89.689961			CC_BY_4_0	2021-03-19T00:00:00Z		17.90741	-89.689961		20	4270	a948aa3a34b5643334dbd4d3cdf95880	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626455		a948aa3a34b5643334dbd4d3cdf95880	IBUNAM-CFB-1544		Marcelo Aranda		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														MA-7	9/26/89	0:00:00	269	269	1989	9	26									13			NORTH_AMERICA				MX	Campeche	CALAKMUL		Central Chiclera Villahermosa														grados minutos segundos																												1544			NotAType	Marcelo Aranda						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.848Z	100.5	100.5	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.848Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.1_2	Calakmul			NT
17.90741	-89.689961			CC_BY_4_0	2021-03-19T00:00:00Z		17.90741	-89.689961		20	4270	77a249bb49827a534f7607ee6e9accab	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626452		77a249bb49827a534f7607ee6e9accab	IBUNAM-CFB-1539		Marcelo Aranda		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														MA-2	7/12/89	0:00:00	193	193	1989	7	12									13			NORTH_AMERICA				MX	Campeche	CALAKMUL		Central Chiclera Villahermosa														grados minutos segundos																												1539			NotAType	Marcelo Aranda						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.697Z	100.5	100.5	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.697Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.1_2	Calakmul			NT
19.587947	-104.25918			CC_BY_4_0	2021-03-19T00:00:00Z		19.587947	-104.25918		20	4270	726c81bcee15fda59db73caf07a013ed	IBUNAM	CFB	Fortalecimiento de la Colección de fotocolectas biológicas (CFB): una propuesta del uso de la imagen digital al servicio del conocimiento de la biodiversidad	"Instituto de Biología, Universidad Nacional Autónoma de México"	HUMAN_OBSERVATION		1418626440		726c81bcee15fda59db73caf07a013ed	IBUNAM-CFB-2450		Efrén Moreno Arzate		1			Indeterminate										PRESENT	Digital photosampling card							NO APLICA														EMA-102	2008-12	0:00:00			2008	12										99			NORTH_AMERICA				MX	Jalisco	CUAUTITLAN DE GARCIA BARRAGAN		Rincón de Manantlán														grados minutos segundos								"Geoposicionador, GPS Garmin eTrex"																				2450			NotAType	Efrén Moreno Arzate						5e1cb8f386b18c0a36851d8c7473ee99	11							"Panthera onca (Linnaeus, 1758)"	Panthera onca	Panthera		"Kitchener, Breitenmoser-Würsten, Eizirik, Gentry, Werdelin, Wilting, Yamaguchi, Abramov, Christiansen, Driscoll, Duckworth, Johnson, Luo, Meijaard, O’Donoghue, Sanderson, Seymour, Bruford, Groves, Hoffmann, Nowell, Timmons & Tobe, 2017"		1758	Animalia; Chordata; Mammalia; Carnivora; Felidae; Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES		"balam (Maya), balúm (Maya), barum (Maya), bolon (Maya), jaguar, pantera, tecuán, tigre"		ACCEPTED			e0638e8b-f649-4a4b-a88f-2469a9c08763	MX	2025-02-01T01:38:04.824Z	1054	1054	0	0		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-01T01:38:04.824Z	2025-01-19T11:46:02.433Z	FALSE		SNIB-FS003-FS003_Enlaces_Mar2011.mdb-ND	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.14_1	Jalisco	MEX.14.27_2	Cuautitlán de García Barragán			NT
